StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
1767,7.6,1,2,0,77,4.3,Yes,Yes,66,83,1
1768,8.3,2,3,2,90,4.8,Yes,Yes,83,85,0
1769,8.6,2,3,1,86,4.8,Yes,No,77,85,0
1770,7.8,0,2,0,79,4.1,No,Yes,57,63,1
1771,8.4,1,2,3,75,3.8,Yes,Yes,66,71,1
1772,8.4,0,3,2,90,4.3,Yes,Yes,76,88,0
1773,7.4,2,1,1,65,3.2,No,Yes,55,62,1
1774,8.5,1,3,1,72,4.5,Yes,Yes,57,84,1
1775,7.4,0,1,0,75,3.8,No,No,56,66,1
1776,8.3,2,3,2,90,4.8,Yes,Yes,76,87,0
1777,8.3,0,2,0,79,4.3,No,No,75,65,0
1778,8.2,1,3,0,77,3.4,No,Yes,55,84,1
1779,7.6,0,1,0,75,4,No,No,67,68,1
1780,8.1,1,1,1,71,4.2,No,No,55,61,1
1781,7.7,1,2,2,88,4.6,Yes,Yes,77,72,0
1782,8.4,2,3,2,80,4.5,Yes,Yes,57,64,0
1783,6.5,1,1,1,76,3.8,No,No,55,64,1
1784,8.6,2,3,2,90,4.6,Yes,Yes,69,86,1
1785,7.4,1,1,0,77,4.3,No,Yes,56,69,1
1786,8.3,1,1,0,89,3.9,No,Yes,62,73,0
1787,7.5,1,3,0,88,4.8,Yes,No,82,85,0
1788,8.2,1,3,2,85,4.6,Yes,Yes,86,78,0
1789,6.7,2,1,2,72,4.5,No,Yes,77,69,1
1790,7.7,2,1,0,80,3.8,No,Yes,55,64,0
1791,8.2,1,2,0,74,4.8,Yes,No,78,66,0
1792,7.5,1,1,1,76,4.5,Yes,No,59,59,1
1793,7.6,1,1,0,60,4.2,No,No,62,67,1
1794,8.5,2,3,2,90,4.8,Yes,Yes,83,82,0
1795,7.4,1,2,1,76,4.3,No,Yes,77,71,1
1796,8.3,0,2,2,82,4.4,No,Yes,81,67,1
1797,7.2,1,1,1,68,4,No,No,58,66,1
1798,8.3,2,3,2,84,4.6,Yes,Yes,76,74,1
1799,7.5,1,2,1,67,4.7,No,No,60,65,1
1800,6.7,0,2,0,66,3.9,No,No,58,68,1
1801,8.3,1,2,0,72,4.2,No,Yes,61,63,1
1802,7.4,0,2,0,76,3.8,No,Yes,66,70,1
1803,8.7,2,3,2,88,4.8,Yes,Yes,79,83,1
1804,6.5,1,2,0,84,4.7,No,Yes,61,68,1
1805,7.6,1,1,2,69,4,No,Yes,58,65,1
1806,8.1,1,2,0,72,4.5,Yes,Yes,73,70,0
1807,8.2,0,3,2,90,4.8,Yes,Yes,79,81,0
1808,8.4,1,3,2,90,4.8,Yes,Yes,72,85,0
1809,7.7,0,1,2,78,4.6,No,Yes,55,85,0
1810,7.7,1,1,1,64,3.7,No,Yes,55,61,1
1811,8.4,1,3,2,87,4.8,Yes,Yes,75,88,0
1812,8.3,1,1,2,78,4.5,Yes,Yes,78,88,0
1813,8.6,1,2,1,77,3.9,Yes,Yes,77,69,1
1814,8,2,1,1,85,4.5,No,No,66,63,0
1815,8.6,2,3,0,81,4.7,Yes,Yes,77,78,0
1816,7.4,1,2,1,71,4,No,Yes,76,63,0
1817,8.4,2,3,2,90,4.8,Yes,Yes,76,83,0
1818,7.9,1,3,0,82,4.6,Yes,Yes,87,83,1
1819,8.2,2,2,0,89,4.6,Yes,Yes,75,69,1
1820,7.8,2,1,1,75,3.8,No,No,65,64,1
1821,8.5,2,3,2,90,4.5,Yes,Yes,75,82,0
1822,8.4,2,3,2,89,4.4,Yes,Yes,75,88,0
1823,8.1,1,3,2,79,4.6,No,Yes,64,80,0
1824,7.8,0,1,0,73,4,No,No,56,72,1
1825,7.8,0,3,1,88,4.6,Yes,Yes,65,83,0
1826,6.5,0,1,0,89,4.6,Yes,No,62,77,1
1827,6.7,1,1,0,73,4.5,No,Yes,60,79,0
1828,7.5,1,1,1,69,4,No,Yes,61,69,1
1829,8.1,2,3,2,74,4.2,Yes,Yes,61,82,0
1830,6.5,1,2,1,85,4,Yes,Yes,71,82,0
1831,8.2,2,3,2,90,4.8,Yes,Yes,86,86,0
1832,7.6,1,1,1,75,3.7,No,No,55,63,1
1833,8.5,2,3,2,90,4.8,Yes,Yes,81,85,0
1834,7.6,0,2,0,77,3.7,Yes,Yes,72,80,0
1835,7.9,1,2,0,73,4.3,No,Yes,58,65,1
1836,7.2,1,1,0,76,3.5,No,Yes,57,65,1
1837,7.9,1,1,0,76,4.2,Yes,Yes,70,60,1
1838,7.5,1,2,1,72,4.3,No,Yes,57,67,1
1839,7.6,1,2,0,65,4.8,No,Yes,62,73,0
1840,6.9,1,2,0,73,4.2,No,No,55,57,1
1841,7.7,1,1,0,69,3.8,No,No,57,65,1
1842,7.3,0,1,1,74,3.8,No,Yes,60,65,1
1843,7.9,1,2,0,84,4.1,No,Yes,58,75,0
1844,8.8,2,3,3,90,4.8,Yes,Yes,72,76,0
1845,6.7,1,1,2,78,4.3,No,No,65,68,1
1846,8.4,2,3,0,79,4.6,Yes,No,57,65,1
1847,8.2,2,3,0,90,4.8,Yes,Yes,76,83,0
1848,7.8,2,3,1,90,4.6,Yes,No,87,84,0
1849,6.5,1,1,0,60,3.6,No,No,58,67,1
1850,7.6,1,1,0,76,4.6,No,No,73,62,1
1851,7.8,1,1,0,86,4,Yes,Yes,60,76,0
1852,7.4,1,3,2,70,4.7,Yes,Yes,74,86,1
1853,7.6,1,2,0,69,4.4,No,Yes,60,68,1
1854,6.7,1,2,1,74,4.1,Yes,Yes,56,67,0
1855,7.3,1,2,2,84,4.4,Yes,Yes,76,81,0
1856,7.4,1,2,0,70,4.5,Yes,Yes,70,64,0
1857,6.5,1,1,0,70,4.7,Yes,Yes,55,66,0
1858,6.5,2,3,0,90,4.6,Yes,Yes,75,67,0
1859,7.7,1,1,1,73,4.3,No,No,65,63,1
1860,6.6,1,2,0,78,4.4,No,No,59,70,1
1861,8.1,1,3,0,90,4.6,No,Yes,71,81,0
1862,7.4,1,1,1,69,4.2,No,Yes,59,65,1
1863,7.9,0,1,1,74,4.4,No,No,59,65,1
1864,6.6,1,1,0,68,4.6,No,No,57,72,1
1865,8.4,2,3,2,90,4.8,Yes,No,82,81,0
1866,6.7,0,2,0,83,4,No,Yes,55,66,1
1867,7.7,1,1,0,65,3,No,No,55,74,1
1868,6.7,1,1,0,80,3.5,No,No,57,62,1
1869,7.4,1,1,1,75,3.7,No,No,61,68,1
1870,8.7,2,3,2,90,4.6,Yes,Yes,75,86,0
1871,8,2,3,0,77,4.8,Yes,Yes,77,85,1
1872,7.6,1,2,1,67,4.1,No,No,58,70,1
1873,6.9,1,3,1,78,4.4,Yes,Yes,79,78,1
1874,8.2,2,3,2,90,4.8,Yes,Yes,89,87,0
1875,6.5,0,3,2,86,4.6,Yes,Yes,76,83,1
1876,7.7,2,1,1,80,4.7,Yes,Yes,56,85,0
1877,7.8,1,2,0,70,3.8,Yes,Yes,59,69,1
1878,7.4,0,1,1,81,3.5,Yes,Yes,71,65,1
1879,6.8,2,1,2,83,4.7,Yes,No,79,61,1
1880,8.3,2,1,2,72,4,Yes,Yes,76,70,1
1881,7.2,0,1,0,73,3.7,No,No,55,62,1
1882,7.9,0,2,0,87,4.4,Yes,Yes,74,70,0
1883,7.7,1,1,1,78,3.3,No,No,55,74,1
1884,7.4,1,1,0,69,4.4,No,No,57,66,1
1885,8.2,2,3,2,90,4.8,Yes,No,85,78,0
1886,7.7,1,2,0,85,3.7,No,Yes,56,72,1
1887,7.4,1,2,0,80,4.2,Yes,Yes,83,80,0
1888,8.1,2,3,2,90,4.8,Yes,Yes,84,86,0
1889,7.3,0,2,0,81,4.2,No,Yes,56,71,1
1890,6.5,1,1,0,74,4,No,Yes,84,71,1
1891,8.3,0,1,3,77,4,No,Yes,55,67,1
1892,7.7,1,2,2,75,4.7,Yes,Yes,79,80,1
1893,8.1,0,1,0,83,4.2,Yes,Yes,71,83,1
1894,8.2,1,1,1,71,3.5,No,No,56,65,1
1895,7.5,0,1,0,66,4.3,No,No,60,68,1
1896,8.6,2,1,0,87,4.4,Yes,Yes,55,83,0
1897,7.5,1,3,2,75,4.5,Yes,Yes,80,63,0
1898,8.2,1,1,0,71,3.8,No,No,67,62,1
1899,6.9,1,3,1,84,4.4,Yes,Yes,73,88,0
1900,6.5,0,1,0,76,4.3,No,No,59,66,1
1901,8.4,1,1,0,87,4.8,Yes,Yes,71,82,1
1902,8.2,1,3,1,72,3.9,No,Yes,61,73,1
1903,7.7,0,1,1,78,4.1,No,No,58,75,1
1904,8.4,2,3,2,90,4.8,Yes,Yes,79,86,0
1905,8.4,1,3,2,90,4.6,Yes,Yes,73,84,0
1906,7.7,2,3,2,89,4.8,Yes,Yes,82,87,0
1907,7.7,1,3,1,84,4.7,Yes,No,59,65,1
1908,7.6,1,1,1,72,3.3,No,Yes,58,61,1
1909,6.7,1,2,0,75,4.8,Yes,Yes,55,67,0
1910,6.5,1,2,1,76,4.4,Yes,Yes,71,73,0
1911,7.5,1,1,0,64,3.4,No,No,56,66,1
1912,7.1,1,3,0,81,4.2,Yes,Yes,62,88,0
1913,7.8,0,3,0,84,3.8,Yes,Yes,59,71,1
1914,6.5,1,1,3,87,4.2,Yes,Yes,80,82,0
1915,7.5,0,3,1,76,4.4,Yes,Yes,81,83,0
1916,8.3,2,3,2,87,4.6,Yes,Yes,78,82,0
1917,8.1,1,1,2,90,4.8,Yes,Yes,83,72,0
1918,7.5,2,3,2,79,4.4,Yes,Yes,70,80,0
1919,7.4,2,1,3,66,3.9,No,No,61,57,1
1920,8.2,0,3,2,90,4.8,Yes,Yes,70,84,0
1921,8.1,0,3,0,69,4.1,Yes,No,67,59,1
1922,8.6,1,3,0,82,4.8,Yes,Yes,87,68,1
1923,6.5,1,2,1,78,4.4,Yes,Yes,77,73,1
1924,6.5,1,2,0,70,3.7,Yes,Yes,61,69,1
1925,7.4,1,1,1,78,4.3,No,Yes,55,66,1
1926,6.9,1,2,1,78,4.5,No,Yes,68,64,0
1927,7.7,2,2,2,84,3.9,No,Yes,86,87,0
1928,8.1,2,3,2,90,4.8,Yes,Yes,81,85,0
1929,7.9,2,1,2,88,3.6,No,No,73,66,1
1930,8.3,2,3,2,90,4.8,Yes,Yes,83,87,0
1931,8.4,2,3,2,90,4.8,Yes,Yes,72,82,0
1932,6.9,1,3,2,90,4.8,Yes,Yes,76,85,0
1933,8.2,0,1,0,76,4.4,Yes,Yes,56,81,1
1934,8.5,1,3,0,84,4.7,Yes,Yes,58,85,0
1935,8.4,2,3,2,90,4.8,Yes,Yes,80,84,0
1936,7.2,2,2,2,79,4.4,Yes,Yes,83,82,0
1937,8.6,2,3,2,89,4.8,Yes,No,79,78,0
1938,7.6,2,2,1,90,4.7,Yes,Yes,70,70,1
1939,7.6,0,1,0,67,4.3,Yes,Yes,59,69,1
1940,7.5,0,2,0,69,3.7,No,No,58,65,1
1941,7.6,1,1,0,66,4.1,No,Yes,58,69,1
1942,6.6,1,3,2,90,4.8,Yes,Yes,67,83,1
1943,7.6,0,1,0,81,3.9,Yes,Yes,61,83,0
1944,8.3,1,3,2,85,4.1,Yes,Yes,76,86,0
1945,6.5,0,1,1,81,4,No,Yes,55,67,1
1946,8.4,2,3,2,89,4.8,Yes,Yes,73,81,1
1947,6.5,1,1,1,60,4,No,No,55,74,1
1948,8.1,2,3,0,90,4.8,Yes,Yes,83,88,0
1949,7.3,0,1,0,85,4.4,No,No,57,68,1
1950,7.7,1,1,1,79,4.3,No,No,56,65,1
1951,7.5,1,1,0,77,4.2,Yes,Yes,82,74,1
1952,8,1,1,2,80,4.7,Yes,Yes,80,79,1
1953,7.8,0,2,0,86,4.1,Yes,Yes,85,84,1
1954,8.5,2,3,2,90,4.8,Yes,Yes,81,85,0
1955,6.5,0,2,1,77,4.1,Yes,No,55,68,1
1956,7.8,1,1,1,87,4.2,Yes,Yes,59,86,0
1957,7.7,1,1,0,79,4.3,No,Yes,71,85,0
1958,7.7,0,1,0,73,3.6,No,No,55,65,1
1959,7.5,1,1,0,78,3.3,No,No,64,61,1
1960,6.5,2,1,2,86,4.7,Yes,No,65,82,0
1961,8.3,2,3,0,77,4.1,Yes,Yes,84,64,1
1962,7.8,1,2,0,90,4,Yes,Yes,81,79,1
1963,8.4,2,3,2,90,4.8,Yes,Yes,79,84,0
1964,7.6,1,2,0,70,3.9,No,Yes,55,60,1
1965,6.8,0,2,0,73,4.3,Yes,Yes,64,63,0
1966,6.8,0,1,0,70,3.3,No,No,55,70,1
1967,6.6,1,1,1,72,4,No,No,58,63,1
1968,6.5,0,1,0,86,3.9,No,No,72,70,1
1969,6.5,0,1,0,79,4.2,Yes,Yes,83,74,0
1970,7.8,1,1,0,66,4.6,No,No,57,67,1
1971,7.6,0,1,2,83,4.8,Yes,Yes,78,81,0
1972,7.7,1,2,2,75,4.6,Yes,No,68,73,0
1973,8.2,1,1,0,75,4.1,Yes,No,65,70,1
1974,6.5,1,1,0,85,3.7,No,No,60,74,1
1975,6.5,1,1,1,64,4,No,No,55,71,1
1976,8.2,2,3,2,90,4.8,Yes,Yes,84,85,0
1977,8.1,0,3,2,83,4.6,Yes,No,68,83,0
1978,7.9,1,2,0,90,4.8,Yes,Yes,76,80,0
1979,7.3,1,1,1,70,3.8,No,No,56,71,1
1980,8.3,2,3,0,88,4.8,Yes,Yes,82,72,1
1981,8.4,1,3,2,88,4.5,Yes,Yes,73,82,0
1982,7.3,1,3,0,89,3.8,No,No,79,71,1
1983,7.7,1,2,1,69,4.1,Yes,No,57,63,1
1984,8.3,1,1,0,81,4.7,No,No,75,69,1
1985,7.6,2,1,1,76,3.5,No,Yes,58,81,1
1986,8,1,1,2,75,3.6,Yes,Yes,55,64,1
1987,7.7,2,2,1,71,4.4,No,Yes,55,66,1
1988,7.5,0,2,1,67,4.4,No,Yes,55,68,1
1989,8.4,2,3,1,85,4.4,Yes,Yes,78,83,0
1990,6.6,0,2,1,78,4.5,No,No,69,68,1
1991,6.6,1,1,1,85,4,No,Yes,57,62,0
1992,6.5,1,1,1,66,3.7,No,Yes,55,61,1
1993,7,0,2,0,66,4.3,No,Yes,79,63,0
1994,7.6,2,1,0,77,4.2,No,Yes,72,68,0
1995,7.7,0,1,0,65,4.3,No,Yes,55,64,1
1996,6.5,0,3,0,73,4.6,Yes,Yes,75,74,0
1997,7.7,1,2,0,79,4.1,Yes,Yes,66,72,1
1998,8.1,2,3,0,87,4.4,Yes,Yes,86,88,0
1999,7.5,1,1,1,73,4.7,Yes,No,61,67,1
2000,8,2,3,2,90,4.7,Yes,Yes,82,86,0
2001,7.7,2,1,0,65,3.8,Yes,No,88,79,1
2002,8.1,1,2,0,83,4.6,Yes,Yes,75,75,1
2003,8.2,1,2,2,74,4.4,Yes,Yes,72,81,0
2004,7.3,1,2,2,75,4.6,Yes,Yes,77,74,0
2005,6.7,1,2,0,76,4.8,Yes,Yes,59,66,0
2006,8,1,3,3,90,4.6,Yes,Yes,72,88,0
2007,7.3,1,1,0,69,3.9,Yes,Yes,58,60,1
2008,8.2,1,3,2,79,4,Yes,Yes,73,67,1
2009,8.5,2,3,0,76,4.8,Yes,Yes,85,88,0
2010,8.1,2,3,2,90,3.7,Yes,Yes,78,77,0
2011,7.2,0,1,1,73,3.4,No,Yes,73,70,1
2012,8.1,1,3,2,90,4.8,Yes,Yes,78,88,0
2013,6.9,0,2,1,82,4.2,Yes,Yes,73,86,0
2014,7.9,1,2,0,75,3.8,Yes,No,57,66,1
2015,6.5,1,2,1,62,4.4,No,Yes,60,66,1
2016,7.7,0,3,2,84,4.8,Yes,Yes,75,86,0
2017,7.6,1,2,0,68,4.3,Yes,Yes,84,63,1
2018,8.9,2,3,2,90,4.8,Yes,Yes,82,88,0
2019,8,0,3,2,90,4.7,Yes,Yes,71,88,0
2020,7.4,1,3,2,90,4.8,Yes,Yes,79,83,0
2021,7.4,1,1,1,70,3.2,No,Yes,58,67,1
2022,6.9,1,1,2,78,4.6,Yes,Yes,65,82,1
2023,8.1,2,1,0,82,4.4,No,No,55,73,1
2024,8.3,2,3,0,90,4.8,Yes,Yes,68,83,0
2025,6.5,1,2,0,85,3.4,No,Yes,57,71,1
2026,7.7,2,3,1,88,4.3,No,Yes,56,83,1
2027,7.3,1,1,0,70,3.7,Yes,Yes,61,67,1
2028,7.4,0,3,2,75,4.3,Yes,Yes,88,84,0
2029,8.2,2,3,2,89,4.8,Yes,Yes,74,87,0
2030,7.6,1,1,0,74,4.1,No,Yes,55,64,1
2031,6.8,1,1,0,64,4.2,No,Yes,63,67,1
2032,8.4,1,3,0,87,4.1,Yes,No,55,84,1
2033,8.3,2,3,2,89,4.6,Yes,Yes,77,88,0
2034,6.9,1,1,1,67,4.5,No,Yes,55,71,1
2035,8.2,1,2,2,86,4.2,Yes,Yes,73,73,1
2036,6.5,0,1,1,73,3.5,No,No,85,64,1
2037,7.7,1,1,1,82,4.6,Yes,Yes,66,82,1
2038,7.8,0,3,1,76,3.8,No,Yes,55,69,1
2039,8.3,1,3,1,90,4.8,Yes,Yes,83,87,0
2040,7.5,1,3,1,79,3.8,Yes,Yes,62,63,0
2041,7.9,1,2,0,68,3.7,No,No,55,59,1
2042,7.8,1,1,1,69,4.1,No,No,55,64,1
2043,7.6,0,1,0,63,4.4,No,Yes,61,71,0
2044,7.4,1,3,1,61,4.8,No,No,58,73,1
2045,7.8,0,2,0,89,3.9,Yes,Yes,70,74,1
2046,7.5,0,1,1,70,4.3,No,No,64,66,1
2047,6.6,1,1,0,70,4.1,No,No,55,67,1
2048,7.6,0,1,0,61,3.8,No,Yes,55,61,1
2049,8.6,2,3,1,90,4.8,Yes,Yes,75,88,0
2050,7.5,0,2,1,78,3.8,No,Yes,82,68,1
2051,8.1,0,3,0,84,3.3,No,No,86,65,1
2052,7.6,0,1,1,75,4.2,No,Yes,55,63,1
2053,7.7,1,1,1,60,3.6,No,No,59,58,1
2054,8,2,3,2,83,4.6,Yes,Yes,72,85,0
2055,8.3,2,3,2,90,4.8,Yes,Yes,78,87,0
2056,7.8,0,1,0,64,3.9,No,No,64,61,1
2057,8,1,3,0,74,3.8,No,Yes,77,68,1
2058,8.4,2,3,2,90,4.8,Yes,Yes,74,88,0
2059,8.7,2,3,2,90,4.8,Yes,Yes,80,86,0
2060,8.4,0,3,2,87,4.8,Yes,No,82,75,0
2061,7.1,1,1,0,79,3.8,No,No,55,61,1
2062,8.1,1,2,0,78,4.2,Yes,Yes,84,82,0
2063,8.4,1,3,2,90,4.7,Yes,Yes,85,88,0
2064,8.8,0,3,2,89,4.5,Yes,Yes,77,87,0
2065,7.5,2,2,1,75,4.2,Yes,Yes,65,86,1
2066,7.7,1,2,1,69,4.5,No,Yes,55,61,1
2067,7.5,0,2,1,81,4.1,Yes,No,56,66,1
2068,7.9,0,3,1,77,4.7,Yes,No,81,63,1
2069,7.5,1,3,0,83,4.8,Yes,Yes,73,87,0
2070,8.6,1,3,0,87,4.7,Yes,Yes,81,88,0
2071,8.3,0,3,2,90,4.7,Yes,Yes,76,85,0
2072,7.6,0,2,1,69,4.8,No,No,80,71,1
2073,6.7,1,1,0,81,4.6,Yes,Yes,57,70,0
2074,7.6,0,1,0,73,4.7,No,No,80,57,1
2075,6.5,0,1,0,81,4.1,No,Yes,64,65,1
2076,7.9,2,3,2,90,4.5,Yes,No,84,82,0
2077,8.4,0,3,2,90,4.7,Yes,Yes,82,87,0
2078,6.9,1,1,0,76,4.5,No,No,58,58,0
2079,7.8,2,3,2,82,4.6,Yes,No,84,76,1
2080,7.3,1,1,0,74,4.5,No,No,67,65,1
2081,6.8,0,2,1,76,4,No,Yes,55,65,1
2082,7.6,0,2,0,84,4.5,Yes,Yes,69,86,0
2083,7.4,1,1,1,82,4.3,No,Yes,86,69,1
2084,8.7,1,2,2,84,4.3,No,No,78,87,1
2085,8,2,1,0,74,4.6,Yes,Yes,78,79,0
2086,7.9,0,3,2,89,4.5,No,No,63,59,0
2087,7.8,2,3,2,90,4.8,Yes,Yes,79,87,0
2088,7.8,1,2,0,77,4.2,No,Yes,79,70,0
2089,6.8,1,1,1,78,4,No,No,65,58,1
2090,8.7,1,1,2,80,3.8,Yes,Yes,60,75,1
2091,7.7,1,2,2,86,4.8,Yes,Yes,73,86,0
2092,7.6,1,1,1,77,4,No,Yes,55,74,0
2093,7.7,1,2,0,88,4.5,No,Yes,55,69,1
2094,6.7,2,3,2,83,4,No,No,79,68,0
2095,7.7,1,1,0,82,4.3,No,Yes,60,63,1
2096,8.2,0,2,2,83,4.8,Yes,Yes,78,82,0
2097,8.2,2,2,2,82,4.7,Yes,No,75,68,0
2098,6.9,2,3,0,80,4.4,Yes,Yes,74,67,1
2099,8.1,1,3,2,90,4.3,Yes,Yes,74,80,1
2100,8.1,1,3,3,89,4.8,Yes,Yes,66,86,0
2101,6.7,1,2,0,74,4,No,Yes,56,66,1
2102,8.4,1,2,2,77,4.1,No,No,65,72,1
2103,7.9,0,2,2,85,4.2,Yes,No,74,82,1
2104,6.5,1,2,0,77,3.5,No,Yes,57,68,0
2105,7.5,0,1,1,79,4.4,No,Yes,76,71,1
2106,8.1,2,3,2,85,4.8,Yes,Yes,80,79,0
2107,7.3,0,1,1,66,4.7,No,No,59,66,1
2108,8.7,2,3,2,90,4.8,Yes,Yes,82,84,0
2109,7.5,1,1,0,70,4.4,No,Yes,70,64,1
2110,8.1,1,1,0,60,3.7,Yes,No,77,66,1
2111,8.7,2,3,2,90,4.8,Yes,Yes,87,88,0
2112,7.5,1,3,0,84,4.1,Yes,Yes,82,82,1
2113,8.7,0,3,1,88,4.8,Yes,No,77,82,0
2114,8,2,3,2,90,4.5,Yes,Yes,77,88,0
2115,8.3,0,1,1,77,3.8,Yes,Yes,78,84,1
2116,6.6,0,1,1,71,4.4,Yes,Yes,64,85,1
2117,8.3,1,3,2,90,4.8,Yes,Yes,87,88,0
2118,7.8,0,1,0,81,4.2,No,No,63,58,1
2119,8,1,1,2,84,4.6,Yes,No,76,84,0
2120,6.5,0,2,1,75,3.9,No,Yes,56,63,1
2121,7.5,1,2,0,67,4.4,Yes,No,66,84,1
2122,7.7,2,3,1,67,4.2,Yes,Yes,64,80,1
2123,8.1,2,2,0,90,4.8,Yes,Yes,76,88,1
2124,6.5,1,1,0,67,3.8,No,No,56,64,1
2125,7.1,1,1,0,70,4.1,Yes,Yes,56,65,1
2126,7.7,1,3,0,86,4.8,Yes,Yes,79,84,0
2127,8.7,2,3,2,90,4.8,Yes,Yes,73,82,0
2128,7.6,1,2,1,83,3.9,Yes,Yes,70,69,0
2129,8.6,1,2,0,77,4.7,No,Yes,55,68,0
2130,7.9,0,3,2,90,4.4,Yes,Yes,88,83,0
2131,8.1,0,2,0,70,4.8,Yes,Yes,78,86,0
2132,8.1,1,2,1,69,4,Yes,Yes,86,73,0
2133,8.1,1,1,0,62,3,No,No,55,67,1
2134,8.2,2,3,2,90,4.8,Yes,No,83,82,0
2135,8.1,2,2,2,79,4.6,Yes,Yes,79,85,1
2136,7.7,0,2,2,83,4.5,Yes,Yes,63,82,0
2137,6.5,1,2,1,72,4.6,Yes,Yes,82,71,1
2138,8,2,2,2,90,4.8,Yes,Yes,75,85,0
2139,8.4,1,3,0,83,4.8,Yes,Yes,77,85,0
2140,6.5,1,0,0,88,4.7,Yes,Yes,74,67,0
2141,7.3,1,1,1,60,4.1,No,No,59,65,1
2142,7.7,1,2,0,78,3.8,No,Yes,66,66,1
2143,8.5,1,3,2,88,4.8,Yes,Yes,83,85,0
2144,6.6,1,2,2,73,3.3,Yes,Yes,64,83,0
2145,8.5,0,3,2,87,4.7,Yes,Yes,58,76,0
2146,6.5,1,1,0,76,3.8,No,No,55,70,1
2147,8.5,2,3,1,90,4.7,Yes,Yes,75,88,0
2148,7,1,3,1,88,4.8,Yes,Yes,85,82,0
2149,8.2,1,3,0,77,4.5,Yes,Yes,75,88,0
2150,6.5,1,1,0,77,4.3,No,No,66,60,1
2151,7.5,1,1,1,88,4.8,No,Yes,56,66,0
2152,7.6,1,2,2,87,4.8,Yes,Yes,90,76,1
2153,6.5,1,1,1,60,4,No,No,70,71,1
2154,6.6,1,2,1,69,3.6,No,Yes,55,70,1
2155,7.8,1,2,0,82,4,No,Yes,70,60,1
2156,8.4,2,3,2,90,4.8,Yes,No,72,85,0
2157,7.4,1,2,2,74,4.4,Yes,Yes,84,72,1
2158,7.8,2,2,1,65,4.8,No,Yes,55,73,0
2159,7.9,0,2,1,79,4.8,Yes,Yes,61,66,1
2160,7.4,1,1,1,68,4.5,No,No,69,68,1
2161,8.4,0,3,2,90,4.8,Yes,Yes,88,83,0
2162,7.4,1,2,0,66,4.7,Yes,Yes,63,65,1
2163,7.8,0,1,0,61,3.8,No,No,60,71,1
2164,6.5,1,1,0,68,3.8,No,No,59,65,1
2165,7.6,1,2,0,72,4.1,No,Yes,60,64,1
2166,6.8,2,3,3,90,4.8,Yes,Yes,81,83,0
2167,8,1,2,2,80,4.7,Yes,No,72,80,1
2168,7.9,0,1,2,87,4.7,Yes,Yes,89,85,1
2169,8.7,0,3,2,90,4.8,Yes,Yes,79,85,0
2170,8.2,1,0,0,84,4.8,Yes,Yes,74,82,0
2171,8.5,1,3,2,83,4.8,Yes,Yes,76,87,0
2172,7.1,2,1,0,72,4.3,No,Yes,56,63,1
2173,7.8,1,2,0,71,3.7,Yes,Yes,82,64,0
2174,8.3,0,2,2,84,4.8,Yes,Yes,87,86,0
2175,7.6,2,1,1,82,3.9,Yes,No,71,71,1
2176,6.5,1,1,0,77,3.7,No,Yes,63,69,1
2177,7.8,1,2,2,68,4.4,No,No,55,68,1
2178,8.3,2,3,2,90,4.8,Yes,Yes,81,88,0
2179,8.4,2,3,2,90,4.8,Yes,Yes,88,80,0
2180,6.5,1,1,1,61,3.1,No,No,68,74,1
2181,7.5,1,2,0,87,4.5,No,No,57,72,1
2182,8.3,2,3,2,90,4.7,Yes,No,83,80,0
2183,7.7,2,3,2,90,4.7,Yes,Yes,79,88,0
2184,7.2,1,1,1,77,4.7,Yes,Yes,62,69,0
2185,8,1,3,1,83,4.7,Yes,Yes,77,83,1
2186,6.9,1,1,0,76,4.3,No,Yes,60,64,1
2187,7.8,2,1,1,74,3.6,Yes,Yes,57,72,1
2188,8.6,1,2,2,85,3.7,Yes,Yes,81,83,1
2189,7.9,1,3,0,78,4.6,Yes,Yes,78,85,0
2190,8.3,0,2,0,70,4.1,No,Yes,55,72,1
2191,7.8,1,2,1,78,4.8,No,Yes,55,69,1
2192,7.6,2,3,2,81,4,Yes,Yes,67,69,0
2193,7.3,0,1,0,67,3.6,No,No,55,58,1
2194,7.8,1,1,0,79,4,No,Yes,55,70,1
2195,7.4,1,1,0,74,4.4,Yes,Yes,71,81,0
2196,8.3,1,3,2,79,4.4,Yes,Yes,78,83,0
2197,8,1,2,2,74,4.1,No,Yes,70,84,0
2198,7.6,0,2,2,78,4.4,Yes,Yes,80,71,1
2199,8.3,0,3,0,82,4.5,Yes,Yes,73,81,0
2200,8.5,2,3,0,90,4.8,Yes,No,74,88,0
2201,8.1,1,1,0,90,4.7,No,Yes,70,82,1
2202,8.5,1,3,0,79,4.5,Yes,Yes,73,88,1
2203,6.8,0,1,1,79,4.2,Yes,Yes,60,82,1
2204,6.5,0,2,1,60,3.1,No,No,65,71,1
2205,8.3,0,3,1,76,4.5,Yes,No,81,67,1
2206,6.5,0,1,0,62,4,No,Yes,58,66,1
2207,8,2,3,3,90,4.6,Yes,Yes,84,81,0
2208,7.8,1,1,0,89,4.7,Yes,Yes,79,69,1
2209,8.9,2,3,2,86,4.7,Yes,Yes,71,88,0
